"bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","sqft_living15","sqft_lot15","priceinK","PYears","Pmonth"
6,2,2570,4240,1.5,"0","0","4","7",1970,600,1911,0,"98115",2030,4.24,705,"2014","8"
3,2,2060,7020,1,"0","0","4","8",1460,600,1967,0,"98177",2150,8.4,420,"2014","8"
3,1,1300,8284,1,"0","0","3","7",1300,0,1968,0,"98003",1360,7.848,169.6,"2014","10"
3,1,1300,8284,1,"0","0","3","7",1300,0,1968,0,"98003",1360,7.848,250,"2015","2"
3,2,1680,7262,1,"0","0","5","7",1180,500,1973,0,"98034",1910,7.405,530,"2015","3"
5,3,4020,40341,1,"0","0","5","8",2170,1850,1970,0,"98027",2650,53.437,590,"2015","2"
3,2,1530,14087,1,"0","0","3","7",1070,460,1979,0,"98042",1770,13.66,257.5,"2014","9"
3,1,1170,6700,1,"0","0","3","8",1170,0,1957,0,"98125",2410,7.62,415,"2014","6"
3,2,1580,3764,1.5,"0","0","3","7",1280,300,1945,0,"98107",1560,3.764,536,"2014","10"
3,2,1270,11600,1,"0","0","4","7",1270,0,1964,0,"98031",1380,9.945,246.5,"2014","5"
3,2,1480,7700,1,"0","0","3","8",1480,0,1975,0,"98034",1930,8.56,395,"2014","7"
3,2,2220,10530,1,"0","0","4","8",1700,520,1974,0,"98052",2500,10.014,739,"2015","5"
4,3,3200,13729,2,"0","0","3","11",3200,0,1984,0,"98005",4050,16.921,1270,"2014","9"
3,1,910,10575,1,"0","0","4","7",910,0,1968,0,"98003",1470,10.425,190,"2014","7"
3,2,1480,9086,1,"0","0","3","7",1480,0,1962,0,"98168",1540,9.75,305,"2015","4"
4,4,3770,13058,2,"0","0","4","8",3770,0,1983,0,"98028",2200,12.255,925,"2015","4"
4,3,3500,13444,2,"0","0","3","10",2360,1140,1977,0,"98040",3140,12.935,895,"2014","8"
3,2,1480,7475,1.5,"0","0","3","8",1480,0,1943,0,"98115",2120,7.216,656,"2014","7"
4,1,1660,4690,1.5,"0","0","3","7",1260,400,1945,0,"98117",1400,3.876,560,"2014","5"
5,2,2520,11700,2,"0","0","3","9",2520,0,1977,0,"98074",2530,12,610,"2014","10"
4,2,2850,37522,2,"0","0","3","9",2850,0,1987,0,"98075",2980,35.28,645,"2014","7"
3,2,2153,4400,2,"0","0","3","8",2153,0,2007,0,"98001",2434,4.4,259,"2015","4"
4,2,3780,10962,2,"0","0","3","10",3780,0,1990,0,"98033",3310,11.651,980,"2014","8"
4,4,3770,9750,1,"0","0","4","9",1940,1830,1967,0,"98177",2260,9.878,872,"2014","7"
6,3,3600,9675,1,"0","2","4","9",1940,1660,1977,0,"98040",2990,9.675,1000,"2014","8"
3,3,2980,12600,1.5,"0","0","3","8",1590,1390,1941,2012,"98033",1520,9.66,900,"2014","9"
4,2,2320,5534,1.5,"0","0","4","7",1540,780,1915,0,"98103",1670,5.913,475,"2015","4"
5,3,2980,13482,1,"0","0","4","8",1730,1250,1975,0,"98042",2900,14.8,350,"2015","1"
4,2,2930,11562,1,"0","3","3","9",1670,1260,1947,0,"98117",2530,6.517,840,"2014","5"
4,2,2040,8400,1,"0","0","3","8",1420,620,1963,0,"98006",2540,8.925,500,"2014","6"
3,2,1510,9898,1,"0","0","3","7",1110,400,1954,0,"98148",1420,9.25,202.5,"2015","4"
4,2,2660,65340,2,"0","0","3","8",2660,0,1988,0,"98027",2850,74.052,523,"2014","12"
3,2,1740,10050,2,"0","0","3","7",1740,0,1989,0,"98001",1300,10.125,225,"2014","12"
3,2,2240,9542,1,"0","1","3","7",1190,1050,1980,0,"98198",2080,9.542,418.2,"2015","3"
4,2,1570,9670,1,"0","0","3","7",1170,400,1959,0,"98028",2080,9.1,356.5,"2014","12"
4,3,2500,5000,1.5,"0","0","4","7",1460,1040,1926,0,"98103",1720,4.5,670,"2014","7"
3,2,1750,12408,1,"0","0","5","7",1150,600,1962,0,"98155",1820,12.977,456.1,"2014","12"
4,2,3030,9687,2,"0","0","3","8",2020,1010,1998,0,"98045",2050,10.193,471,"2014","6"
3,2,1680,934,3,"0","0","3","8",1680,0,2008,0,"98116",1740,1.28,558,"2015","4"
6,4,5740,10312,2,"0","2","3","11",3610,2130,2000,0,"98006",4350,11.917,1380,"2015","3"
3,1,1220,6000,1,"0","0","5","7",1220,0,1961,0,"98002",1420,13.137,161.5,"2014","12"
3,1,1310,8370,1.5,"0","0","3","7",1310,0,1962,0,"98034",1310,8.37,311,"2014","10"
6,2,2490,8732,1.5,"0","0","4","8",2490,0,1966,0,"98034",1840,8.024,470,"2015","2"
3,3,2220,8227,1.5,"0","0","5","8",1770,450,1929,0,"98108",1750,4.8,569,"2014","7"
4,2,2240,7350,2,"0","0","3","9",2240,0,1989,0,"98029",2200,8.017,689,"2015","3"
3,2,1890,11875,1,"0","0","3","7",1230,660,1979,0,"98045",1580,10.92,271.9,"2014","7"
4,2,1850,6037,2,"0","0","3","7",1850,0,1991,0,"98030",1860,6.037,278,"2014","12"
2,2,2210,4440,2,"0","0","4","8",1440,770,1931,0,"98112",1560,4.92,820,"2014","7"
3,2,1410,7700,1,"0","0","4","7",1410,0,1967,0,"98056",1560,7.7,399.5,"2015","2"
3,3,1890,2614,2,"0","0","4","9",1890,0,1979,0,"98008",1800,2.769,462,"2014","11"
3,1,1830,12036,1,"0","0","3","7",1550,280,1977,0,"98042",1810,12.036,347.5,"2015","4"
2,1,1440,3700,1,"0","0","3","7",1200,240,1914,0,"98107",1440,4.3,562.1,"2014","6"
2,1,950,7560,1,"0","0","3","6",950,0,1958,0,"98058",1160,7.56,230,"2014","5"
4,2,2370,10083,2,"0","0","5","8",2370,0,1966,0,"98033",2370,10.133,687,"2014","6"
4,2,3070,5762,2,"0","0","3","10",3070,0,2000,0,"98075",3630,6.5,725.8,"2014","12"
3,1,1300,12600,1,"0","0","4","7",1300,0,1969,0,"98072",1480,13.53,315.5,"2015","1"
4,2,1300,7054,1,"0","0","3","7",1300,0,1950,2013,"98146",1560,7.1,312,"2014","5"
3,3,1210,1173,2,"0","0","3","8",1000,210,2002,0,"98133",1650,1.493,343,"2014","11"
1,1,710,6000,1.5,"0","0","3","6",710,0,2015,0,"98144",1440,4.8,385.2,"2014","10"
4,2,2240,12650,1,"0","0","4","8",1730,510,1981,0,"98059",2150,12.65,415,"2014","8"
3,2,3600,8666,2,"0","0","4","6",2400,1200,1948,0,"98033",2290,8.2,461,"2014","6"
4,2,1960,7133,2,"0","0","3","7",1960,0,2002,0,"98056",1960,6.705,370,"2014","6"
4,2,1820,3134,2,"0","0","3","7",1820,0,1999,0,"98019",1820,3.751,349.9,"2014","9"
3,2,1960,17126,1,"0","0","3","8",1400,560,1966,0,"98055",2060,11.466,285.8,"2015","4"
4,2,1750,10160,1,"0","0","3","8",1320,430,1972,0,"98005",2170,11.165,542.5,"2015","4"
5,4,3700,5400,2,"0","0","3","9",2890,810,2011,0,"98053",3620,5.46,830,"2014","11"
4,2,2910,20946,2,"0","0","4","8",2350,560,1976,0,"98034",2020,11.342,705,"2014","12"
2,1,1270,5000,1,"0","0","3","8",1090,180,1949,0,"98117",1640,5,615,"2014","6"
2,1,720,5880,1,"0","0","3","6",720,0,1940,0,"98178",1440,7.2,184.5,"2015","1"
2,1,1040,5120,1,"0","0","3","7",1040,0,1901,0,"98122",1250,4,412,"2014","10"
3,2,2210,11111,1.5,"0","0","3","7",2210,0,1934,0,"98168",1250,8.422,250,"2014","12"
5,2,2060,6000,2,"0","0","3","7",2060,0,1903,0,"98105",1770,5,580,"2014","6"
2,1,780,6000,1,"0","0","5","6",780,0,1923,0,"98055",1080,6,220,"2015","3"
4,3,2240,8937,1,"0","0","4","8",1460,780,1976,0,"98033",2360,9.038,675,"2014","9"
2,1,800,3330,1,"0","0","3","7",800,0,1918,0,"98107",1300,4.32,373.5,"2014","5"
2,2,2440,6900,2,"0","0","3","7",1590,850,1910,0,"98118",1770,6.9,662.7,"2015","4"
5,1,1460,6032,2,"0","0","4","6",1460,0,1941,0,"98168",1060,10.3,239.9,"2014","5"
3,1,1150,10196,1,"0","0","4","7",1150,0,1957,0,"98052",1410,8.925,383,"2014","9"
3,3,2650,12350,1,"0","0","4","7",1470,1180,1975,0,"98028",1950,14.075,485,"2015","1"
4,3,2600,36583,1,"0","0","5","8",1580,1020,1976,0,"98075",2300,27.82,610,"2014","7"
6,2,1820,6250,1,"0","0","3","7",1130,690,1954,0,"98116",1820,5.75,545,"2014","8"
2,2,2560,2500,2,"0","0","5","8",1690,870,1901,0,"98112",1890,5,780,"2014","7"
3,2,1714,3240,2,"0","0","3","8",1714,0,2005,0,"98055",1714,3.24,305,"2015","4"
3,1,1330,15678,1,"0","0","3","7",900,430,1984,0,"98074",1330,12.696,405,"2014","6"
5,4,7350,12231,2,"0","4","3","11",4750,2600,2001,0,"98065",5380,12.587,1110,"2014","7"
3,2,2050,9045,2,"0","0","4","6",2050,0,1959,0,"98058",1200,9.045,273,"2015","4"
3,1,1810,12375,2,"0","0","3","7",1810,0,1970,0,"98072",1420,9.357,326.5,"2014","5"
3,2,1380,9134,1,"0","0","5","7",880,500,1981,0,"98056",1400,8.19,365,"2015","4"
3,3,3070,10739,2,"0","0","3","10",2440,630,1987,0,"98004",3490,11.913,1000,"2015","4"
2,1,800,4046,1,"0","0","3","7",800,0,1940,0,"98117",1400,4.046,422.5,"2015","3"
4,3,2140,9920,2,"0","0","3","8",2140,0,1993,0,"98001",2130,9.92,354.4,"2015","3"
3,1,1330,9540,1,"0","0","4","7",1330,0,1971,0,"98077",1250,10.35,320,"2014","12"
3,1,1030,9120,1,"0","0","3","7",1030,0,1961,0,"98032",1470,10.22,223,"2014","6"
3,2,1740,4948,2,"0","0","3","7",1740,0,2008,0,"98053",1290,3.383,410,"2014","7"
3,1,1200,4000,1.5,"0","0","4","6",1200,0,1923,0,"98144",1390,4,438,"2014","8"
3,3,1490,2944,2,"0","0","3","7",960,530,1993,0,"98199",1590,1.6,390,"2014","11"
4,2,1890,5954,2,"0","0","3","7",1890,0,2004,0,"98092",2030,5.88,298.5,"2015","2"
5,2,3060,13630,2,"0","0","3","10",3060,0,1989,0,"98006",3430,10.7,750,"2014","9"
6,2,3250,12000,1,"0","1","3","8",1800,1450,1966,0,"98115",3490,10.32,779,"2014","8"
3,3,2730,11936,2,"0","2","3","8",1530,1200,1978,0,"98034",2810,12.333,570,"2015","1"
3,1,810,4600,1,"0","0","3","6",810,0,1918,0,"98144",1520,4.8,385,"2015","5"
4,2,2240,11040,1,"0","0","5","8",1120,1120,1961,0,"98033",1790,11.04,649,"2014","8"
3,1,1740,5247,1,"0","0","3","7",1270,470,1947,0,"98168",1070,5.636,283,"2014","10"
4,2,2380,16236,1,"0","0","3","7",1540,840,1961,0,"98008",2230,8.925,699.9,"2014","9"
4,1,1540,8400,1,"0","0","3","7",770,770,1971,0,"98058",1520,9.891,278.5,"2015","2"
4,2,2340,9100,1,"0","0","3","8",1610,730,1975,0,"98052",2470,11,700,"2014","11"
4,3,2710,45963,2,"0","0","3","9",2710,0,1995,0,"98045",2710,33.955,535,"2014","7"
3,2,1310,18400,1,"0","0","3","7",870,440,1954,0,"98168",1840,10.79,234.5,"2014","9"
3,2,1390,9585,1,"0","0","4","7",1390,0,1973,0,"98133",1240,8.188,374.1,"2014","8"
4,2,2201,9542,2,"0","0","3","8",2201,0,2006,0,"98198",1990,9.542,397,"2015","3"
3,2,1960,10385,1,"0","0","3","8",1960,0,1988,0,"98008",2800,12.632,613,"2014","9"
3,2,2850,10474,1,"0","0","4","8",1730,1120,1954,0,"98004",2820,10.474,1150,"2014","6"
4,2,1880,4080,1,"0","0","3","7",940,940,1924,0,"98115",1410,4.08,595,"2015","3"
5,3,2440,6858,2,"0","0","3","8",2440,0,2003,0,"98030",2300,6.858,340,"2014","9"
4,2,2560,5800,2,"0","0","3","9",2560,0,2005,0,"98038",3040,5.8,388,"2015","1"
3,2,1410,15210,1,"0","0","3","7",1410,0,1950,2014,"98166",1970,16.29,404,"2014","9"
3,2,2870,6360,1.5,"0","1","4","8",1790,1080,1946,0,"98115",2310,6.466,810,"2014","8"
4,2,2620,9359,2,"0","0","3","9",2620,0,1987,0,"98058",2580,7.433,405,"2015","4"
5,3,2970,10335,2,"0","0","3","9",2970,0,2000,0,"98075",2970,10.335,726,"2014","7"
3,2,1780,7214,1,"0","0","4","7",1400,380,1986,0,"98030",1520,7.228,266,"2014","5"
5,2,3700,7207,1,"0","1","5","8",1850,1850,1970,0,"98177",2340,7.9,722.5,"2014","12"
4,2,1252,25002,1,"0","0","3","8",992,260,1996,0,"98001",1860,25.002,352,"2015","2"
4,2,1240,8158,1,"0","0","4","7",1110,130,1961,0,"98198",1520,8.147,265,"2015","3"
3,2,2160,3920,2,"0","0","3","9",2160,0,2014,0,"98116",1500,4.92,856,"2015","2"
3,2,2040,4348,2,"0","0","4","8",2040,0,2006,0,"98038",2380,4.348,346.9,"2014","7"
5,4,3130,4797,2,"0","0","3","9",2570,560,2014,0,"98006",3440,5.439,866.1,"2014","6"
3,2,2350,4456,2,"0","0","3","7",2350,0,2004,0,"98065",2350,4.456,410,"2015","1"
3,2,1570,16817,2,"0","0","3","7",1570,0,1982,0,"98045",1600,16.817,370,"2014","7"
3,1,1530,389126,1.5,"0","0","4","7",1530,0,1919,0,"98022",1768,42.148,230,"2014","6"
2,2,1520,5010,1,"0","0","3","7",1520,0,1999,0,"98117",1110,5.04,400,"2014","10"
3,1,1350,9680,1,"0","0","4","7",820,530,1959,0,"98023",1320,9.225,172,"2015","3"
3,2,1950,8480,1,"0","0","4","8",1250,700,1962,0,"98007",1740,8.48,615,"2014","7"
4,4,3950,9600,2,"0","0","3","10",3950,0,1998,0,"98075",3110,10.213,860,"2015","4"
3,2,2040,6000,1,"0","0","5","7",1120,920,1958,0,"98116",1530,6.25,555,"2014","6"
3,2,1990,4040,1.5,"0","0","5","8",1390,600,1926,0,"98103",1180,3.03,579,"2014","7"
3,2,1300,7030,1,"0","0","3","7",1300,0,1968,0,"98034",1450,7.65,385,"2014","6"
4,2,2030,12000,2,"0","0","3","7",2030,0,1977,0,"98011",2190,9.9,420,"2015","4"
3,2,2340,6750,1.5,"0","0","5","7",1620,720,1914,0,"98103",1410,3.388,645,"2014","7"
3,2,2160,6288,2,"0","0","3","8",2160,0,1996,0,"98133",1830,7.6,550,"2015","4"
3,3,2770,10000,1,"0","1","5","8",1640,1130,1962,0,"98033",2450,10,678,"2014","9"
4,2,2030,8120,2,"0","0","3","7",2030,0,1950,0,"98178",1520,9.44,199,"2014","5"
3,1,1440,13824,1,"0","0","4","7",1440,0,1957,0,"98040",2540,12.092,604,"2015","2"
5,2,1730,10368,1,"0","0","5","7",1010,720,1963,0,"98059",1730,7.728,268,"2015","4"
5,4,4510,16305,2,"0","0","3","10",2820,1690,2003,0,"98074",4330,18.741,960,"2014","8"
3,2,2100,7600,1,"0","0","4","7",1450,650,1980,0,"98052",2010,7.6,509.2,"2015","2"
3,2,1800,5372,2,"0","0","3","8",1800,0,1987,0,"98034",1650,6.014,416,"2014","11"
3,1,1090,8520,1,"0","0","3","7",1090,0,1967,0,"98003",1190,8.52,190,"2014","5"
3,2,1010,10000,1,"0","0","4","7",1010,0,1973,0,"98003",2420,34.637,212,"2015","4"
3,2,2040,9765,2,"0","0","3","8",2040,0,1985,0,"98023",2350,10.15,325.9,"2014","10"
3,4,2270,4088,2,"0","0","3","8",1880,390,1996,0,"98136",1760,5.425,560,"2014","8"
3,2,1730,5799,2,"0","0","4","7",1730,0,1987,0,"98030",1710,6.49,275,"2014","9"
4,2,2480,15411,2,"0","2","3","8",2480,0,1994,0,"98059",2940,14.679,665,"2015","3"
4,4,3480,7232,2,"0","0","3","9",2580,900,1926,2010,"98144",2380,5.642,1510,"2014","6"
4,2,1720,2410,1,"0","0","3","7",970,750,1930,2006,"98106",1160,1.404,375,"2014","12"
3,2,1570,6975,1,"0","0","3","7",1040,530,1979,0,"98126",1280,7.813,359.9,"2014","9"
4,3,3527,7200,2,"0","0","3","7",3527,0,2005,0,"98198",2490,7.2,340,"2015","1"
2,1,840,8100,1,"0","0","4","7",840,0,1948,0,"98177",1100,8.22,401,"2014","10"
2,2,1950,10766,1,"0","3","4","6",1160,790,1952,0,"98166",1780,11.721,669,"2014","6"
4,2,1980,6568,2,"0","0","3","8",1980,0,2004,0,"98052",2310,6.496,638.5,"2015","4"
2,2,1620,3760,2,"0","0","5","7",1170,450,1924,0,"98144",2130,4,545,"2015","3"
4,1,1980,7015,1,"0","0","3","7",1260,720,1973,0,"98034",1570,7.626,524,"2014","12"
5,4,3530,13260,2,"0","0","3","10",3530,0,2013,0,"98040",3340,13.26,1610,"2014","11"
2,1,1260,4800,1,"0","0","3","6",1100,160,1947,0,"98126",1260,2.435,280,"2014","9"
4,2,2120,10841,1,"0","0","4","8",1500,620,1979,0,"98006",3130,10.95,828,"2014","8"
3,2,1360,10573,1,"0","0","4","7",1360,0,1984,0,"98023",1580,8.28,223,"2014","10"
4,4,3100,2261,2,"0","2","3","9",2250,850,1981,0,"98033",2660,2,1290,"2015","1"
2,2,2370,155130,1,"0","0","3","7",2370,0,1970,0,"98019",1860,14.475,750,"2015","5"
2,1,1460,9207,1,"0","0","3","7",1210,250,1947,0,"98125",1500,6.898,430,"2015","4"
4,2,1980,10800,1,"0","0","5","6",990,990,1948,0,"98040",2180,10.8,711,"2014","6"
4,2,1930,7014,2,"0","0","3","8",1930,0,1994,0,"98042",1990,7.92,310,"2014","12"
5,2,3700,9140,1,"0","0","3","8",1850,1850,1957,0,"98178",2190,6.72,415,"2014","12"
4,2,1970,6600,2,"0","0","3","7",1970,0,1987,0,"98030",1970,7.682,274.9,"2014","7"
3,3,2470,36445,2,"0","0","4","8",2470,0,1980,0,"98027",2310,35.35,525,"2014","6"
3,1,1180,32214,1,"0","0","3","7",1180,0,1952,0,"98092",2300,13.714,179.5,"2014","12"
3,1,1280,2580,1.5,"0","0","3","8",1280,0,1910,2014,"98115",1410,3.15,478,"2014","5"
3,2,1380,7350,1,"0","0","3","7",990,390,1981,0,"98042",1660,8.4,195,"2014","5"
4,3,2740,10925,1,"0","0","3","8",1670,1070,1980,0,"98058",2330,9.94,385,"2015","3"
3,3,2020,9505,1,"0","0","3","7",1260,760,1969,0,"98011",2080,11.901,401,"2014","12"
4,2,2835,6598,2,"0","0","3","8",2835,0,2002,0,"98038",2770,6.969,522,"2014","9"
4,2,1520,14417,1,"0","0","4","7",1520,0,1968,0,"98065",1600,10.716,330,"2015","2"
3,2,2190,4882,2,"0","0","3","9",2190,0,1999,0,"98155",2190,7.055,503,"2014","6"
5,2,1680,8400,1,"0","0","4","7",1680,0,1979,0,"98003",1800,8.55,175,"2015","2"
4,4,3915,6364,2,"0","0","3","9",3915,0,2014,0,"98053",3830,6.507,964,"2015","3"
5,2,1720,9972,1,"0","0","4","8",1720,0,1951,0,"98004",2700,9.023,845,"2014","9"
2,1,670,4500,1,"0","0","3","5",670,0,1905,0,"98108",1210,4.5,157.5,"2015","1"
2,3,1790,1709,2,"0","0","3","7",1400,390,2001,0,"98144",1460,1.462,450,"2014","12"
4,2,2440,11793,1,"0","4","3","8",1420,1020,1950,0,"98115",2500,8.028,925,"2014","9"
2,1,920,5029,1,"0","0","4","7",920,0,1938,0,"98115",1230,5.029,600,"2015","1"
4,1,1680,4087,1.5,"0","0","3","7",1680,0,1911,0,"98103",1740,3.745,709,"2014","9"
5,4,3290,6480,2,"0","0","5","10",2190,1100,1938,0,"98199",2010,7.639,1390,"2014","11"
3,2,2120,6840,1,"0","0","3","7",1220,900,1984,0,"98092",1820,8.2,248,"2014","9"
3,1,910,6630,1,"0","0","4","6",910,0,1912,0,"98103",950,5.1,245,"2015","5"
2,1,1000,4776,1,"0","0","4","6",1000,0,1942,0,"98108",1500,4.8,332,"2014","5"
3,2,2340,4273,2,"0","0","3","7",2340,0,2002,0,"98065",2400,4.624,459.9,"2015","3"
3,2,1180,1800,2,"0","2","3","8",1180,0,1994,0,"98122",1500,1.948,425,"2015","4"
3,2,2080,50965,1,"0","0","3","8",1590,490,1979,0,"98077",2270,51.836,460,"2014","9"
6,2,3760,12978,1,"0","0","3","9",2360,1400,1967,0,"98117",2300,7.362,838.3,"2014","9"
3,2,1480,7200,2,"0","0","5","7",1480,0,1995,0,"98010",1350,7.2,256,"2014","11"
3,3,3060,13554,2,"0","0","3","10",3060,0,1984,0,"98006",3060,11.455,864,"2015","1"
4,4,3070,4440,2,"0","0","3","9",2030,1040,1922,2007,"98116",1780,4.8,900,"2015","3"
3,1,1170,7560,1,"0","0","3","6",1170,0,1958,0,"98058",1170,7.56,145.6,"2015","4"
5,3,2900,6730,1,"0","0","5","8",1830,1070,1977,0,"98115",2370,6.283,865,"2014","8"
3,2,2210,8000,2,"0","0","4","8",2210,0,1969,0,"98023",1990,8,250.2,"2014","6"
4,2,1440,7641,1,"0","0","4","5",1440,0,1943,0,"98056",1440,7.75,162,"2014","9"
4,2,1980,7350,1,"0","0","3","7",1430,550,1973,0,"98034",1870,7.92,450,"2014","7"
4,3,2060,21344,1,"0","0","2","8",1460,600,1978,0,"98005",2060,16.088,675.5,"2015","3"
3,2,2420,5304,1.5,"0","0","5","7",1640,780,1947,0,"98115",1560,5.304,697,"2014","11"
3,3,3440,4080,2,"0","0","3","9",2560,880,2005,0,"98105",3110,4.08,1320,"2014","11"
3,2,1600,16510,1,"0","0","3","8",1600,0,1984,0,"98052",1510,10.407,490,"2014","12"
3,2,2210,5742,1,"0","0","3","8",1460,750,1951,0,"98115",1900,4.59,590,"2014","10"
4,2,2250,16000,1,"0","0","3","8",1450,800,1957,0,"98023",1930,16,280,"2015","5"
2,1,1680,6500,1,"0","0","4","7",1140,540,1941,0,"98136",1610,6.5,515,"2014","5"
3,1,1140,5395,1,"0","0","4","7",1010,130,1909,0,"98115",1700,5.376,576,"2014","7"
3,2,1430,10574,2,"0","0","3","7",1430,0,1981,0,"98011",1900,10.45,375,"2014","11"
3,1,1440,7107,1,"0","0","4","7",1000,440,1980,0,"98052",1540,7.14,478,"2015","3"
3,1,1670,5200,1,"0","0","5","7",1030,640,1977,0,"98042",1620,6.696,282,"2015","1"
4,4,3080,10550,2,"0","3","3","8",1940,1140,1976,2007,"98040",2780,10.55,1400,"2014","10"
5,3,4300,50405,2,"0","0","3","8",3220,1080,1972,0,"98027",2680,41.684,593.5,"2015","2"
4,4,3010,174240,2,"0","0","3","9",3010,0,2004,0,"98045",2720,247.856,725,"2014","10"
3,2,1560,7500,1,"0","0","4","8",1560,0,1966,0,"98056",1600,7.904,306,"2014","8"
4,2,1920,7665,1,"0","0","4","8",1500,420,1975,0,"98058",2100,7.344,341,"2014","6"
3,2,1400,4400,1,"0","0","3","7",1400,0,1930,2014,"98106",1060,4.4,399.9,"2014","11"
5,2,2280,3600,2,"0","0","3","7",2280,0,1992,0,"98122",1740,1.8,534,"2014","11"
6,2,3880,5700,2,"0","0","3","7",3880,0,2003,0,"98053",2620,5.07,635,"2014","7"
2,1,1350,3880,1,"0","0","3","6",950,400,1927,0,"98103",1670,3.92,350,"2015","3"
3,2,1480,2700,1.5,"0","0","3","7",1480,0,1928,0,"98112",1970,4.2,856,"2015","2"
4,3,1670,1189,3,"0","0","3","8",1427,243,2000,0,"98122",1700,1.401,582,"2014","9"
4,2,3400,6742,2,"0","0","3","9",3400,0,2004,0,"98052",2970,6.909,799,"2014","7"
3,2,2070,3986,2,"0","0","3","8",2070,0,1999,0,"98065",2090,3.986,423.7,"2014","9"
4,4,4870,39190,2,"0","0","3","12",4870,0,1995,0,"98006",5000,33.88,1840,"2015","1"
3,2,1760,43575,1,"0","0","3","7",1160,600,1988,0,"98010",1760,46.038,322,"2014","8"
4,3,4030,57499,2,"0","0","3","9",4030,0,2002,0,"98053",3470,57.499,929,"2014","11"
2,1,1130,5413,1,"0","0","3","7",880,250,1939,0,"98115",1250,5.413,443,"2014","12"
3,2,1510,7700,1,"0","0","3","7",1510,0,1968,0,"98034",1440,7.416,441.5,"2015","4"
4,4,3110,108464,2,"0","2","4","8",3110,0,1979,0,"98075",2340,4.938,875,"2014","7"
3,3,5020,12431,2,"1","4","3","10",3420,1600,1941,2002,"98144",3680,12.62,3600,"2014","11"
2,1,740,5100,1,"0","0","4","7",740,0,1947,0,"98115",920,5.1,450,"2015","4"
3,2,1630,10500,1,"0","0","3","7",1100,530,1974,0,"98034",1640,9.794,425,"2014","9"
4,2,2780,9900,2,"0","0","4","10",2780,0,1978,0,"98074",2600,12,660,"2014","6"
3,2,1990,5560,1,"0","0","4","7",1100,890,1939,0,"98105",1460,3.706,763.1,"2014","6"
4,3,2250,14149,2,"0","0","3","9",2250,0,1992,0,"98019",2450,14.027,499,"2015","4"
3,2,1720,37363,1,"0","0","4","8",1350,370,1974,0,"98053",2740,40.635,521,"2015","3"
2,1,900,423838,1,"0","2","5","6",900,0,1925,0,"98022",1810,94.96,302,"2014","5"
4,2,2360,6260,2,"0","0","3","7",2360,0,1998,0,"98038",2144,6.773,293,"2015","4"
3,2,1530,4580,2,"0","0","3","7",1530,0,2011,0,"98019",2110,4.094,335,"2014","7"
2,1,1450,3090,2,"0","0","3","7",1450,0,1919,1987,"98103",1450,4.635,499,"2014","12"
3,2,2040,5000,1.5,"0","0","3","7",1780,260,1924,0,"98115",1690,5,600,"2015","5"
4,2,2620,11041,1.5,"0","0","4","9",2620,0,1962,0,"98005",2230,11.041,720,"2014","9"
2,2,1180,2553,2,"0","0","3","6",1180,0,2005,0,"98038",1310,2.687,195,"2015","2"
3,1,1110,8423,1,"0","0","3","7",1110,0,1952,0,"98166",1140,9.083,249,"2014","5"
3,2,1840,9781,2,"0","0","3","7",1840,0,1989,0,"98019",1490,10.101,334,"2015","2"
4,2,2720,7810,1,"0","0","3","8",1510,1210,1952,0,"98115",2120,7.315,600,"2014","11"
2,2,1090,1950,1,"0","0","4","8",1090,0,1982,0,"98198",1360,3.426,149.9,"2015","2"
4,2,1730,6500,1,"0","0","3","7",1250,480,1945,0,"98115",1910,8.1,700,"2014","11"
4,2,1170,6240,1,"0","0","4","6",1170,0,1960,0,"98040",2380,8.846,525,"2014","8"
4,4,4740,126759,2,"0","0","4","10",4740,0,1991,0,"98027",3060,118.047,1050,"2014","7"
3,2,1960,8000,1,"0","0","4","7",1290,670,1977,0,"98034",1960,8,402,"2014","5"
3,2,1430,3480,1,"0","0","3","7",980,450,1947,0,"98103",1450,4.65,450,"2014","6"
3,2,2510,43995,2,"0","0","3","8",2510,0,1981,0,"98027",2470,48.351,520,"2014","12"
3,2,1420,6980,1,"0","0","5","7",820,600,1980,0,"98023",1470,7.319,205,"2014","12"
3,2,2680,175982,1,"0","0","3","9",2680,0,2004,0,"98038",3170,215.186,635,"2014","9"
3,1,1220,9600,1,"0","0","5","7",1220,0,1958,0,"98001",1310,9.6,210.5,"2015","3"
2,1,1070,6100,1,"0","0","3","6",1070,0,1940,0,"98126",1770,5.695,406.6,"2014","8"
3,2,1580,19998,1,"0","0","4","7",1580,0,1968,0,"98010",1860,19.998,350,"2015","4"
4,2,1820,6000,1,"0","0","3","7",930,890,1942,0,"98115",1590,6,425,"2015","4"
3,4,3590,6402,2,"0","0","3","10",3590,0,1999,0,"98074",3230,7.305,798,"2014","6"
3,1,1960,9583,2,"0","0","2","5",1960,0,1908,0,"98056",1850,8.324,180,"2014","12"
5,3,3160,13238,2,"0","0","5","8",3160,0,1972,0,"98040",2360,12.042,1250,"2014","6"
4,2,2030,4033,2,"0","0","4","7",1630,400,1925,0,"98133",1350,1.34,435,"2015","3"
